symbol,BSflag,dataIdx,volume
603893.SH,S,1289412,10
603893.SH,S,1494305,10
603893.SH,S,1700527,10
603893.SH,S,1914609,10
603927.SH,B,994,20
603927.SH,B,455284,20
603927.SH,B,883505,20
603927.SH,B,1289425,20
603927.SH,B,1700791,20
603927.SH,S,994,10
603927.SH,S,232958,10
603927.SH,S,455284,10
603927.SH,S,669522,10
603927.SH,S,883505,10
603927.SH,S,1085590,10
603927.SH,S,1289425,10
603927.SH,S,1493877,10
603927.SH,S,1700791,10
603927.SH,S,1914234,10
603939.SH,B,701,20
603939.SH,B,455326,20
603939.SH,B,883330,20
603939.SH,B,1289222,20
603939.SH,B,1700455,20
603939.SH,S,701,10
603939.SH,S,232877,10
603939.SH,S,455326,10
603939.SH,S,669601,10
603939.SH,S,883330,10
603939.SH,S,1085571,10
603939.SH,S,1289222,10
603939.SH,S,1493839,10
603939.SH,S,1700455,10
603939.SH,S,1914214,10
605358.SH,B,1048,20
605358.SH,B,455237,20
605358.SH,B,883328,20
605358.SH,B,1289187,20
605358.SH,B,1700573,20
605358.SH,S,1048,10
605358.SH,S,233027,10
605358.SH,S,455237,10
605358.SH,S,669621,10
605358.SH,S,883328,10
605358.SH,S,1085734,10
605358.SH,S,1289187,10
605358.SH,S,1493952,10
605358.SH,S,1700573,10
605358.SH,S,1914298,10
688002.SH,B,972,20
688002.SH,B,455329,20
688002.SH,B,883307,20
688002.SH,B,1289215,20
688002.SH,B,1700594,20
688002.SH,S,972,10
688002.SH,S,232923,10
688002.SH,S,455329,10
688002.SH,S,669498,10
688002.SH,S,883307,10
688002.SH,S,1085717,10
688002.SH,S,1289215,10
688002.SH,S,1493847,10
688002.SH,S,1700594,10
688002.SH,S,1914349,10
688006.SH,B,971,20
688006.SH,B,456471,20
688006.SH,B,883533,20
688006.SH,B,1289384,20
688006.SH,B,1700925,20
688006.SH,S,971,10
688006.SH,S,232892,10
688006.SH,S,456471,10
688006.SH,S,669486,10
688006.SH,S,883533,10
688006.SH,S,1085267,10
688006.SH,S,1289384,10
688006.SH,S,1494123,10
688006.SH,S,1700925,10
688006.SH,S,1914599,10
688009.SH,B,1091,20
688009.SH,B,455561,20
688009.SH,B,883481,20
688009.SH,B,1289084,20
688009.SH,B,1700552,20
688009.SH,S,1091,10
688009.SH,S,233023,10
688009.SH,S,455561,10
688009.SH,S,669828,10
688009.SH,S,883481,10
688009.SH,S,1085747,10
688009.SH,S,1289084,10
688009.SH,S,1494146,10
688009.SH,S,1700552,10
688009.SH,S,1914594,10
688029.SH,B,1035,20
688029.SH,B,455593,20
688029.SH,B,883668,20
688029.SH,B,1289394,20
688029.SH,B,1700576,20
688029.SH,S,1035,10
688029.SH,S,233231,10
688029.SH,S,455593,10
688029.SH,S,669891,10
688029.SH,S,883668,10
688029.SH,S,1085573,10
688029.SH,S,1289394,10
688029.SH,S,1493788,10
688029.SH,S,1700576,10
688029.SH,S,1915672,10
688063.SH,B,1167,20
688063.SH,B,455358,20
688063.SH,B,883206,20
688063.SH,B,1289199,20
688063.SH,B,1700581,20
688063.SH,S,1167,10
688063.SH,S,233009,10
688063.SH,S,455358,10
688063.SH,S,669496,10
688063.SH,S,883206,10
688063.SH,S,1085719,10
688063.SH,S,1289199,10
688063.SH,S,1493880,10
688063.SH,S,1700581,10
688063.SH,S,1914371,10
688088.SH,B,1070,20
688088.SH,B,455349,20
688088.SH,B,884768,20
688088.SH,B,1289994,20
688088.SH,B,1700814,20
688088.SH,S,1070,10
688088.SH,S,232880,10
688088.SH,S,455349,10
688088.SH,S,669541,10
688088.SH,S,884768,10
688088.SH,S,1085733,10
688088.SH,S,1289994,10
688088.SH,S,1493861,10
688088.SH,S,1700814,10
688088.SH,S,1914241,10
688099.SH,B,1066,20
688099.SH,B,455222,20
688099.SH,B,883262,20
688099.SH,B,1289117,20
688099.SH,B,1700586,20
688099.SH,S,1066,10
688099.SH,S,232899,10
688099.SH,S,455222,10
688099.SH,S,669882,10
688099.SH,S,883262,10
688099.SH,S,1085575,10
688099.SH,S,1289117,10
688099.SH,S,1494150,10
688099.SH,S,1700586,10
688099.SH,S,1914263,10
688116.SH,B,1010,20
688116.SH,B,455209,20
688116.SH,B,883534,20
688116.SH,B,1289218,20
688116.SH,B,1700584,20
688116.SH,S,1010,10
688116.SH,S,233032,10
688116.SH,S,455209,10
688116.SH,S,669580,10
688116.SH,S,883534,10
688116.SH,S,1085262,10
688116.SH,S,1289218,10
688116.SH,S,1493904,10
688116.SH,S,1700584,10
688116.SH,S,1914715,10
688122.SH,B,695,20
688122.SH,B,455265,20
688122.SH,B,883264,20
688122.SH,B,1289103,20
688122.SH,B,1700555,20
688122.SH,S,695,10
688122.SH,S,233261,10
688122.SH,S,455265,10
688122.SH,S,669962,10
688122.SH,S,883264,10
688122.SH,S,1085625,10
688122.SH,S,1289103,10
688122.SH,S,1493827,10
688122.SH,S,1700555,10
688122.SH,S,1914220,10
688185.SH,B,993,20
688185.SH,B,455336,20
688185.SH,B,883532,20
688185.SH,B,1289540,20
688185.SH,B,1700758,20
688185.SH,S,993,10
688185.SH,S,233205,10
688185.SH,S,455336,10
688185.SH,S,669529,10
688185.SH,S,883532,10
688185.SH,S,1085752,10
688185.SH,S,1289540,10
688185.SH,S,1493932,10
688185.SH,S,1700758,10
688185.SH,S,1914230,10
688188.SH,B,2681,20
688188.SH,B,457183,20
688188.SH,B,885581,20
688188.SH,B,1289390,20
688188.SH,B,1700762,20
688188.SH,S,2681,10
688188.SH,S,232950,10
688188.SH,S,457183,10
688188.SH,S,669900,10
688188.SH,S,885581,10
688188.SH,S,1085681,10
688188.SH,S,1289390,10
688188.SH,S,1494989,10
688188.SH,S,1700762,10
688188.SH,S,1914560,10
688208.SH,B,1168,20
688208.SH,B,455569,20
688208.SH,B,883545,20
688208.SH,B,1289080,20
688208.SH,B,1700526,20
688208.SH,S,1168,10
688208.SH,S,233213,10
688208.SH,S,455569,10
688208.SH,S,669630,10
688208.SH,S,883545,10
688208.SH,S,1085715,10
688208.SH,S,1289080,10
688208.SH,S,1493924,10
688208.SH,S,1700526,10
688208.SH,S,1914313,10
688256.SH,B,1110,20
688256.SH,B,455278,20
688256.SH,B,883500,20
688256.SH,B,1289490,20
688256.SH,B,1700745,20
688256.SH,S,1110,10
688256.SH,S,232873,10
688256.SH,S,455278,10
688256.SH,S,669618,10
688256.SH,S,883500,10
688256.SH,S,1085570,10
688256.SH,S,1289490,10
688256.SH,S,1494142,10
688256.SH,S,1700745,10
688256.SH,S,1914319,10
688289.SH,B,1094,20
688289.SH,B,456143,20
688289.SH,B,883278,20
688289.SH,B,1289594,20
688289.SH,B,1700960,20
688289.SH,S,1094,10
688289.SH,S,232955,10
688289.SH,S,456143,10
688289.SH,S,669815,10
688289.SH,S,883278,10
688289.SH,S,1085357,10
688289.SH,S,1289594,10
688289.SH,S,1493934,10
688289.SH,S,1700960,10
688289.SH,S,1914779,10
688301.SH,B,647,20
688301.SH,B,455633,20
688301.SH,B,883270,20
688301.SH,B,1289776,20
688301.SH,B,1700515,20
688301.SH,S,647,10
688301.SH,S,232874,10
688301.SH,S,455633,10
688301.SH,S,671690,10
688301.SH,S,883270,10
688301.SH,S,1085264,10
688301.SH,S,1289776,10
688301.SH,S,1494380,10
688301.SH,S,1700515,10
688301.SH,S,1914690,10
688385.SH,B,667,20
688385.SH,B,455330,20
688385.SH,B,883214,20
688385.SH,B,1289180,20
688385.SH,B,1700818,20
688385.SH,S,667,10
688385.SH,S,232897,10
688385.SH,S,455330,10
688385.SH,S,669619,10
688385.SH,S,883214,10
688385.SH,S,1085789,10
688385.SH,S,1289180,10
688385.SH,S,1493857,10
688385.SH,S,1700818,10
688385.SH,S,1914275,10
688390.SH,B,980,20
688390.SH,B,455254,20
688390.SH,B,883195,20
688390.SH,B,1289089,20
688390.SH,B,1700451,20
688390.SH,S,980,10
688390.SH,S,232933,10
688390.SH,S,455254,10
688390.SH,S,669582,10
688390.SH,S,883195,10
688390.SH,S,1085661,10
688390.SH,S,1289089,10
688390.SH,S,1494223,10
688390.SH,S,1700451,10
688390.SH,S,1914249,10
688521.SH,B,999,20
688521.SH,B,456002,20
688521.SH,B,883638,20
688521.SH,B,1289135,20
688521.SH,B,1700796,20
688521.SH,S,999,10
688521.SH,S,233031,10
688521.SH,S,456002,10
688521.SH,S,669778,10
688521.SH,S,883638,10
688521.SH,S,1085606,10
688521.SH,S,1289135,10
688521.SH,S,1493894,10
688521.SH,S,1700796,10
688521.SH,S,1915483,10
688538.SH,B,1069,20
688538.SH,B,455217,20
688538.SH,B,883581,20
688538.SH,B,1289403,20
688538.SH,B,1700784,20
688538.SH,S,1069,10
688538.SH,S,233254,10
688538.SH,S,455217,10
688538.SH,S,670699,10
688538.SH,S,883581,10
688538.SH,S,1085723,10
688538.SH,S,1289403,10
688538.SH,S,1494219,10
688538.SH,S,1700784,10
688538.SH,S,1914305,10
688567.SH,B,1082,20
688567.SH,B,455556,20
688567.SH,B,883228,20
688567.SH,B,1289402,20
688567.SH,B,1700588,20
688567.SH,S,1082,10
688567.SH,S,233211,10
688567.SH,S,455556,10
688567.SH,S,669606,10
688567.SH,S,883228,10
688567.SH,S,1085699,10
688567.SH,S,1289402,10
688567.SH,S,1494152,10
688567.SH,S,1700588,10
688567.SH,S,1914783,10
688690.SH,B,1040,20
688690.SH,B,455657,20
688690.SH,B,883211,20
688690.SH,B,1289201,20
688690.SH,B,1700571,20
688690.SH,S,1040,10
688690.SH,S,233036,10
688690.SH,S,455657,10
688690.SH,S,669500,10
688690.SH,S,883211,10
688690.SH,S,1085278,10
688690.SH,S,1289201,10
688690.SH,S,1493900,10
688690.SH,S,1700571,10
688690.SH,S,1914580,10
688772.SH,B,963,20
688772.SH,B,455589,20
688772.SH,B,883509,20
688772.SH,B,1289383,20
688772.SH,B,1700459,20
688772.SH,S,963,10
688772.SH,S,233370,10
688772.SH,S,455589,10
688772.SH,S,669492,10
688772.SH,S,883509,10
688772.SH,S,1085587,10
688772.SH,S,1289383,10
688772.SH,S,1494161,10
688772.SH,S,1700459,10
688772.SH,S,1914798,10
688777.SH,B,1018,20
688777.SH,B,455272,20
688777.SH,B,883259,20
688777.SH,B,1289123,20
688777.SH,B,1701015,20
688777.SH,S,1018,10
688777.SH,S,235122,10
688777.SH,S,455272,10
688777.SH,S,669590,10
688777.SH,S,883259,10
688777.SH,S,1085805,10
688777.SH,S,1289123,10
688777.SH,S,1493858,10
688777.SH,S,1701015,10
688777.SH,S,1915571,10
688779.SH,B,1166,20
688779.SH,B,455270,20
688779.SH,B,883245,20
688779.SH,B,1289225,20
688779.SH,B,1700441,20
688779.SH,S,1166,10
688779.SH,S,233286,10
688779.SH,S,455270,10
688779.SH,S,669511,10
688779.SH,S,883245,10
688779.SH,S,1085601,10
688779.SH,S,1289225,10
688779.SH,S,1493953,10
688779.SH,S,1700441,10
688779.SH,S,1914703,10
688819.SH,B,1176,20
688819.SH,B,456696,20
688819.SH,B,883763,20
688819.SH,B,1289155,20
688819.SH,B,1700811,20
688819.SH,S,1176,10
688819.SH,S,233022,10
688819.SH,S,456696,10
688819.SH,S,669840,10
688819.SH,S,883763,10
688819.SH,S,1085730,10
688819.SH,S,1289155,10
688819.SH,S,1494347,10
688819.SH,S,1700811,10
688819.SH,S,1914590,10
688981.SH,B,1061,20
688981.SH,B,455790,20
688981.SH,B,883281,20
688981.SH,B,1289227,20
688981.SH,B,1700539,20
688981.SH,S,1061,10
688981.SH,S,232946,10
688981.SH,S,455790,10
688981.SH,S,670384,10
688981.SH,S,883281,10
688981.SH,S,1085602,10
688981.SH,S,1289227,10
688981.SH,S,1494154,10
688981.SH,S,1700539,10
688981.SH,S,1914606,10
